t,roll_deg,pitch_deg,yaw_deg,gx_rad_s,gy_rad_s,gz_rad_s,ax_m_s2,ay_m_s2,az_m_s2,mx_uT,my_uT,mz_uT
50.80631578947368,28.53169548885469,26.73019572565096,9.27050983124835,218.27318990321194,-238.35082060847682,-156.82913313418803,4.616988939852864,-4.283659915315322,-7.362353410045669,12.739946393235384,13.710238430636835,52.07755496467528
50.81631578947368,17.63355756877378,29.63065021785404,24.27050983124882,325.7572150613476,-1.690851178050072,-158.27618655196713,5.053675854690939,-2.676996974907478,-7.808325340208806,6.770556595400494,-2.289881858460013,55.795922048237664
50.826315789473675,-4.111137230929572e-13,21.213203435596075,30.000000000000004,296.24452497472925,209.46478844002925,0.0028521292251228654,3.7558858948338187,-0.09529249678514841,-8.827858310668335,12.366659533508312,-19.57148107710958,52.23118497611103
50.83631578947368,-17.633557568774446,4.693033951206538,24.270509831248145,225.42229861611068,226.26534196517284,254.02213697762178,1.0186041148139982,2.867654268529135,-8.995221486145462,28.615775553464413,-29.228188371206592,41.541995664644794
50.84631578947368,-28.53169548885468,-13.619714992186667,9.27050983124807,157.89293392860952,101.10091245799504,366.6381697880087,-2.0985290013926687,4.437885460407682,-8.067707465628587,45.85112841435348,-25.04843357074361,29.730081054447044
50.856315789473676,-28.53169548885457,-26.73019572565113,-9.270509831248683,35.18897276604356,-2.0403560845137103,285.3105242800253,-4.19291995327725,4.069517065113585,-7.389296278628096,54.66671540306733,-12.28698640374349,25.06022154271524
50.86631578947368,-17.63355756877418,-29.63065021785411,-24.27050983124852,-153.56414505896663,-90.01903947687423,130.2073558232091,-4.632566107434487,2.4817933912393118,-7.81061209597324,54.89493867391315,-0.7419902856304431,27.20356914954003
50.87631578947368,-8.870503568810715e-14,-21.21320343559643,-29.999999999999993,-296.22756646328935,-209.47638953135908,0.003991092001973527,-3.322487734462816,-0.0919291822207034,-8.830654816408716,49.96138502233408,8.83851697922193,32.43150005485599
50.88631578947368,17.633557568774734,-4.693033951206189,-24.27050983124794,-253.8976869915624,-331.416833082433,-76.74884397828787,-0.593513828712893,-3.0496617268907893,-9.002297044095565,40.42919696530901,17.318796806476513,38.333152450324924
50.896315789473675,28.53169548885478,13.61971499218698,-9.270509831247733,-25.189852778222093,-362.6855209456527,-114.4835575545417,2.531994919719626,-4.658071833628675,-8.066078550530584,26.40795056507554,20.528628304510832,44.844480632389356
