t,roll_deg,pitch_deg,yaw_deg,err_roll_deg,err_pitch_deg,err_yaw_deg,bgx,bgy,bgz
8.26,117.62655412523951,-35.803140066473944,-97.03169737563617,0.3812562032545492,0.21651179778159121,4.129384020908335,-0.011647742701699429,-0.007864104045924594,0.02058470550414032
8.27,117.6055925183759,-35.8123103268516,-97.23143569184758,0.41912537440517733,0.21606940714538977,4.110459680886359,-0.011682129342873241,-0.00782903203112246,0.02054441326029304
8.28,117.5697857656933,-35.83034079386496,-97.43755197836562,0.4409036659854093,0.20661433461756573,4.083642965981096,-0.011660952682459402,-0.007795878135777667,0.020472636892817243
8.290000000000001,117.51990422376957,-35.83978101330339,-97.6184123821488,0.44735638114892085,0.20559222419176518,4.080564031745031,-0.01163998920980317,-0.007784037905213246,0.020437757014333667
8.3,117.47977969327704,-35.868359345075035,-97.82333973661181,0.46231036418770505,0.1852699618196167,4.051896364339071,-0.011601975977549599,-0.007752960499623242,0.02034077203337538
8.31,117.41050554620242,-35.84750246678776,-98.003011241838,0.44685412748597025,0.21421617290155895,4.0469591003976575,-0.011529689030976138,-0.007707151902259739,0.020368592715523073
8.32,117.32977962254417,-35.856807263408406,-98.19133156732441,0.4186807479467666,0.21282933368601423,4.0318439243646464,-0.01141194388844966,-0.0076805208833558795,0.02031972398166598
8.33,117.26011015212065,-35.831586979755926,-98.37107046305415,0.40029378852437747,0.2457916198218227,4.023777457504779,-0.011326354397726559,-0.007630549375061739,0.020347431459459116
8.34,117.21455924057888,-35.861170437552815,-98.54648445175663,0.40475078395215475,0.22376969033904134,4.018499565731035,-0.011303637791261313,-0.007643259113969055,0.020267810925808184
8.35,117.12853800767563,-35.859069217586935,-98.70267569777774,0.3674583787383415,0.23324750650661571,4.030904490825403,-0.011203067996635068,-0.007647036229140633,0.020270069958632248
8.36,117.11348009940049,-35.85860184105343,-98.89839880955843,0.39984583899879766,0.24090215149622085,4.002234048055163,-0.011209643915464477,-0.007582568153109348,0.0202337955766228
8.370000000000001,117.06694005485231,-35.82743847724986,-99.07507362217333,0.39946341903885724,0.279059123680222,3.9910648437327265,-0.011157854137969016,-0.007519222524962366,0.020278123743671727
8.38,117.02741239446605,-35.81256499770337,-99.25149055870052,0.40480144928136524,0.30072828348399383,3.978602913948062,-0.011124075466514945,-0.007474188148994325,0.020280882263778423
8.39,116.99167591679205,-35.808792961683395,-99.41021973439086,0.4126346327423298,0.3110938688394781,3.982274620506108,-0.011114110657252688,-0.00746468698078348,0.020281453929440117
8.4,116.95014502814487,-35.82025673119882,-99.586683705992,0.41337337437284133,0.30601738114121796,3.9666539017130065,-0.011062105208319652,-0.007442216991591311,0.02022802840124682
8.41,116.92946713697724,-35.83795870967291,-99.76817051340706,0.43366117512164254,0.2944923475108481,3.9444492308322094,-0.011045677677566543,-0.007422283304205976,0.020161324603630737
8.42,116.88464370699171,-35.84263370122762,-99.91650868826895,0.42849568473159416,0.2957799624394682,3.9538286076290996,-0.011010996441049256,-0.007432174423459675,0.020149239299140264
8.43,116.86246640903985,-35.87619254155593,-100.0940674137037,0.4446648533201678,0.2679654578278979,3.9324193987311613,-0.010991008138884685,-0.007425450807495525,0.020054512693144285
8.44,116.81012721607821,-35.875213298218405,-100.2430688847273,0.429357026013274,0.27446690358994513,3.9379959773588005,-0.010932622919603585,-0.007427591833141092,0.020044738909299715
